time,latency,load0,route,deadline_met,queue,energy,x,y,throughput_tasks,throughput_bits,load1,load2,load3,load4,load5
1.0,1.007468698460389,2.2930049581027085,5,1,2,49942.27011967684,587.75,697.42,7.757396104430564,7757396.104430564,0,0,0,0,0
1.049049049049049,0.9549837141136092,2.804723931192366,1,0,1,49883.56797785672,592.53,697.37,9.160195211267272,9160195.211267272,0,0,0,0,0
1.098098098098098,0.7839153399641426,2.737602599460511,4,1,1,49816.36002307666,594.48,699.33,8.778348440755781,8778348.44075578,0,0,0,0,0
1.147147147147147,1.3887051214193438,2.5170956232920894,2,1,8,49747.539719948,598.32,697.41,9.903917496159998,9903917.496159999,0,0,0,0,0
1.1961961961961962,1.0828160248441776,2.9220552749678212,2,1,0,49694.15003003765,604.57,691.78,8.680357595702134,8680357.595702134,0,0,0,0,0
1.2452452452452452,1.135557218206337,2.322213355869748,3,1,1,49630.194155214675,605.51,692.55,9.6122328486418,9612232.8486418,0,0,0,0,0
1.2942942942942943,0.9284327545614833,1.953771850000494,2,1,0,49565.71225469567,610.78,695.44,9.238811128152228,9238811.128152229,0,0,0,0,0
1.3433433433433433,1.036818269419371,2.4740873505879,2,1,3,49499.298303546886,615.69,693.3,9.41186121428431,9411861.21428431,0,0,0,0,0
1.3923923923923924,0.6002437593392361,2.3821696534516597,4,1,0,49433.69275356514,621.47,696.81,9.169392972053506,9169392.972053505,0,0,0,0,0
1.4414414414414414,0.8133555552780813,3.11821369070998,4,0,5,49364.67265802951,623.19,691.47,9.183048786611296,9183048.786611296,0,0,0,0,0
1.4904904904904905,1.3703368502964373,2.2682044826373846,1,1,1,49310.513073021626,629.19,694.8,7.472172873925306,7472172.873925306,0,0,0,0,0
1.5395395395395395,1.1825333361924533,3.1950245585509727,3,0,6,49250.58934938497,634.4,691.11,8.752403449300335,8752403.449300336,0,0,0,0,0
1.5885885885885886,0.9444597052852662,1.7925946878338461,2,1,8,49183.34248564957,635.04,692.45,8.486565811915124,8486565.811915124,0,0,0,0,0
1.6376376376376376,1.1323592959757525,2.2819450778269137,5,1,3,49114.896097427714,646.47,689.76,9.691617340166214,9691617.340166215,0,0,0,0,0
1.6866866866866865,0.6713519228370927,2.242209762095233,3,1,2,49057.271404475694,646.8,692.02,8.27595671038269,8275956.710382691,0,0,0,0,0
1.7357357357357357,0.9604530856960901,2.2393308597773522,0,1,0,48993.685121256545,648.43,692.51,8.725385301282408,8725385.301282408,0,0,0,0,0
1.7847847847847849,1.0479930337868049,2.968704953376527,2,1,6,48937.62289196854,651.42,690.33,9.398939345202692,9398939.345202692,0,0,0,0,0
1.8338338338338338,1.216546962458784,2.168210242589259,2,1,3,48869.09625706134,654.55,693.08,9.087501439407488,9087501.439407488,0,0,0,0,0
1.8828828828828827,0.8727173822284259,2.8958199528631976,0,1,0,48802.81025628899,662.84,687.24,9.004232565806866,9004232.565806866,0,0,0,0,0
1.931931931931932,1.0553066272760137,2.357392194993699,3,1,1,48745.97984581961,663.76,688.29,9.591029557290522,9591029.557290522,0,0,0,0,0
1.980980980980981,0.9929156750521005,2.351103095004156,5,0,0,48681.67766517724,664.27,689.18,9.062031800565094,9062031.800565094,0,0,0,0,0
2.03003003003003,1.126265866119502,1.7304365478388841,5,1,2,48619.50430618366,667.5,684.97,8.56050593925876,8560505.93925876,0,0,0,0,0
