time,latency,load0,route,deadline_met,queue,energy,x,y,throughput_tasks,throughput_bits,load1,load2,load3,load4,load5
1.0,3.275952927336908,10.459097611220402,5,0,5,49948.81552019556,586.68,695.6,5.280736004227872,5280736.004227872,0,0,0,0,0
1.049049049049049,2.6750913559561322,9.79749015908088,5,0,3,49905.497841284,587.52,700.58,5.339165167145245,5339165.167145245,0,0,0,0,0
1.098098098098098,3.4166243544960273,8.58948852389425,2,1,8,49858.28718418022,593.62,692.85,5.363085175361656,5363085.175361656,0,0,0,0,0
1.147147147147147,4.242178197032403,7.603297520221206,2,1,20,49808.2991999776,599.13,693.86,5.056481697775629,5056481.697775629,0,0,0,0,0
1.1961961961961962,2.582149450271613,9.489524651071036,2,1,1,49762.55051219319,602.75,695.1,5.43823907335619,5438239.07335619,0,0,0,0,0
1.2452452452452452,2.5813815290972526,9.065894554605464,5,1,3,49706.9611239109,607.78,691.06,4.909458758034043,4909458.758034043,0,0,0,0,0
1.2942942942942943,4.291545351745332,9.771288526056845,3,1,3,49663.15448456898,609.09,689.48,5.59726714795818,5597267.14795818,0,0,0,0,0
1.3433433433433433,3.52458051787638,9.410261543375778,4,1,1,49613.3437179439,615.01,690.26,5.484809488159008,5484809.488159007,0,0,0,0,0
1.3923923923923924,2.357099122193356,9.993397825471094,4,1,1,49560.4724770812,620.3,693.2,5.993847965668834,5993847.965668835,0,0,0,0,0
1.4414414414414414,3.310512183923916,7.777697730842232,1,0,0,49514.04621057919,624.06,692.81,5.387040836275228,5387040.836275227,0,0,0,0,0
1.4904904904904905,2.361356434482355,10.374381721918086,4,1,11,49462.182599524225,628.96,693.55,5.530912285903323,5530912.285903323,0,0,0,0,0
1.5395395395395395,2.358450584452106,8.809672479602392,4,0,2,49407.24182227209,632.85,692.02,4.631964063163412,4631964.063163412,0,0,0,0,0
1.5885885885885886,3.0244102281215413,11.441401257711407,2,0,3,49361.886767645665,635.24,692.52,5.5427776141992835,5542777.6141992835,0,0,0,0,0
1.6376376376376376,0.9936771880854547,7.574176093713644,2,1,13,49305.62845876829,640.26,690.52,5.628229992140592,5628229.992140592,0,0,0,0,0
1.6866866866866865,1.1706613198007811,10.97239136647339,5,0,8,49254.825080778355,642.36,692.33,5.7477185507933966,5747718.550793396,0,0,0,0,0
1.7357357357357357,2.2646522001410667,8.822120141892752,1,0,0,49207.83660071384,647.35,691.56,5.243849752252306,5243849.752252306,0,0,0,0,0
1.7847847847847849,1.8399534628357839,7.63606284298782,0,1,4,49158.8737265831,649.67,689.17,5.075550811096685,5075550.811096685,0,0,0,0,0
