time,latency,load0,route,deadline_met,queue,energy,x,y,throughput_tasks,throughput_bits,load1,load2,load3,load4,load5
1.0,1.4658836507459756,3.9,1,0,0,49943.6953205293,587.09,698.06,8.348382559748098,8348382.559748097,0,0,0,0,0
1.049049049049049,0.4655144202945336,3.9,2,1,0,49892.035994526756,594.31,696.44,7.842645787476641,7842645.787476641,0,0,0,0,0
1.098098098098098,1.580464784666375,3.9,3,0,6,49825.19990694295,594.32,698.37,8.783303208455022,8783303.208455022,0,0,0,0,0
1.147147147147147,1.3396440060634869,3.9,1,1,2,49759.349475788025,599.92,695.63,7.454006718767225,7454006.718767225,0,0,0,0,0
1.1961961961961962,0.8299541008393791,3.9,1,1,2,49701.75138724577,601.18,694.97,8.959569674196754,8959569.674196754,0,0,0,0,0
1.2452452452452452,1.247662737168701,3.9,3,1,7,49647.41326674908,608.44,692.47,8.491243218217845,8491243.218217844,0,0,0,0,0
1.2942942942942943,1.994009192391599,3.9,2,1,2,49584.25366117421,611.76,693.37,8.641558456209951,8641558.456209952,0,0,0,0,0
1.3433433433433433,1.7489276614742293,3.9,1,0,5,49531.835964908765,615.68,690.62,7.340982101398327,7340982.101398327,0,0,0,0,0
1.3923923923923924,1.8199356020121946,3.9,1,1,1,49473.208379309064,621.69,695.86,8.270356124042353,8270356.124042353,0,0,0,0,0
1.4414414414414414,1.1828686293410104,3.9,2,1,10,49420.66285752135,622.67,690.71,9.191092622822554,9191092.622822553,0,0,0,0,0
1.4904904904904905,1.6367378803774164,3.9,3,1,0,49358.90048336543,630.87,693.32,8.215567171526105,8215567.171526105,0,0,0,0,0
1.5395395395395395,1.6947364277036105,3.9,2,1,3,49307.410732456854,630.55,691.92,8.375712986161798,8375712.986161797,0,0,0,0,0
1.5885885885885886,0.9022039390254759,3.9,2,1,3,49245.084441695435,638.79,692.7,7.635244864837729,7635244.864837728,0,0,0,0,0
1.6376376376376376,1.6871690600250562,3.9,3,1,0,49181.96674137623,636.83,691.49,7.463897567200784,7463897.567200785,0,0,0,0,0
1.6866866866866865,1.6105116696668922,3.9,1,1,1,49122.198140832974,644.58,688.26,8.433853444608603,8433853.444608603,0,0,0,0,0
1.7357357357357357,1.0260831466781801,3.9,2,1,1,49068.04800890562,649.11,689.7,7.90603424157814,7906034.241578139,0,0,0,0,0
1.7847847847847849,1.2833201559098948,3.9,1,1,0,49015.22291801033,651.07,692.36,7.978256383308425,7978256.383308425,0,0,0,0,0
1.8338338338338338,1.7078956311966085,3.9,1,1,2,48958.58365574387,656.22,687.61,8.33671387022846,8336713.870228459,0,0,0,0,0
1.8828828828828827,1.2316766345846761,3.9,1,1,14,48899.20993551106,658.79,691.0,8.698779409564084,8698779.409564083,0,0,0,0,0
1.931931931931932,1.5474499130299337,3.9,3,1,2,48836.650185807855,664.24,689.41,8.60544093177852,8605440.93177852,0,0,0,0,0
1.980980980980981,1.092107530744781,3.9,1,1,2,48785.627683512525,667.65,687.76,8.357900107586103,8357900.107586103,0,0,0,0,0
2.03003003003003,0.8824803856584718,3.9,2,1,0,48721.82853296629,675.36,685.39,8.815420135262105,8815420.135262106,0,0,0,0,0
2.079079079079079,0.8472566360331661,3.9,2,1,0,48657.99971818803,671.92,686.78,8.906514664410324,8906514.664410323,0,0,0,0,0
2.128128128128128,1.1548977527490618,3.9,2,0,2,48598.99803767117,678.8,684.56,8.223536125396363,8223536.1253963625,0,0,0,0,0
2.1771771771771773,1.3958866906576923,3.9,3,1,11,48541.8167216477,681.26,687.13,9.269287712435709,9269287.71243571,0,0,0,0,0
2.2262262262262262,0.6592828577324614,3.9,2,1,5,48475.65516748364,686.02,681.66,7.668309609320234,7668309.6093202345,0,0,0,0,0
2.275275275275275,1.8938428479609246,3.9,3,1,1,48410.532592807074,689.14,684.16,7.409319382322813,7409319.382322813,0,0,0,0,0
2.3243243243243246,1.6055928844587763,3.9,1,1,2,48341.83362321376,692.33,682.9,9.103753205338434,9103753.205338433,0,0,0,0,0
2.373373373373373,1.4195131340777098,3.9,1,1,2,48284.13886871765,695.56,682.78,7.893260393218743,7893260.393218743,0,0,0,0,0
2.4224224224224224,1.5202417915567987,3.9,3,1,3,48216.815881830225,701.59,682.82,6.747287316778132,6747287.316778132,0,0,0,0,0
2.4714714714714714,1.0297168716833895,3.9,3,1,3,48164.24264788415,702.94,678.86,8.110654418903465,8110654.418903465,0,0,0,0,0
2.5205205205205203,0.7521355668005562,3.9,3,1,4,48105.83625869164,707.14,678.09,9.013855380252597,9013855.380252596,0,0,0,0,0
2.5695695695695697,1.3830250835971907,3.9,1,1,0,48046.459524554164,711.02,679.53,8.12135886677829,8121358.866778291,0,0,0,0,0
2.618618618618618,1.5948562284340204,3.9,3,1,8,47987.5237868625,712.62,680.23,7.268596170681212,7268596.170681212,0,0,0,0,0
2.6676676676676676,1.0799084676187631,3.9,1,1,0,47925.27201947074,718.69,677.0,8.131738269083748,8131738.269083748,0,0,0,0,0
