time,latency,load0,route,deadline_met,queue,energy,x,y,throughput_tasks,throughput_bits,load1,load2,load3,load4,load5
1.0,1.2446497983133982,8.71232749955068,0,1,7,49960.20138365047,586.94,696.54,10.838611478857352,10838611.478857351,0,0,0,0,0
1.049049049049049,1.7733951221365927,8.215610903024613,1,1,5,49909.22350956262,592.39,695.01,10.392629574404232,10392629.574404232,0,0,0,0,0
1.098098098098098,2.2368810251914537,10.810385764529277,1,1,1,49867.04626766366,595.27,694.06,10.463071178631917,10463071.178631917,0,0,0,0,0
1.147147147147147,1.6567235983650548,9.441897235879846,1,1,0,49816.33575633189,599.23,696.53,10.035516664462232,10035516.664462233,0,0,0,0,0
1.1961961961961962,2.658541833606396,10.26804201025246,1,1,0,49773.68697789859,600.13,695.93,10.102107214147427,10102107.214147426,0,0,0,0,0
1.2452452452452452,1.6664996490122859,7.487600465942554,1,0,4,49724.882135317755,609.49,692.55,10.809737107901306,10809737.107901305,0,0,0,0,0
1.2942942942942943,2.143397606352165,9.376417695253481,0,0,8,49683.30860599203,611.75,697.08,10.388704448955004,10388704.448955003,0,0,0,0,0
1.3433433433433433,2.008933501576864,8.206317294808596,0,1,2,49636.01672580977,615.06,692.93,9.862159429927786,9862159.429927787,0,0,0,0,0
1.3923923923923924,1.5181040972683375,10.501702077306936,0,0,2,49593.39655692316,620.51,689.33,10.984919200583043,10984919.200583043,0,0,0,0,0
1.4414414414414414,2.0968699181883603,11.220416020635087,0,1,16,49548.27290867883,622.35,696.4,9.766005406931406,9766005.406931406,0,0,0,0,0
1.4904904904904905,1.3570631425329072,11.873609174929378,0,1,1,49500.92641771102,627.23,692.68,10.304028216395995,10304028.216395995,0,0,0,0,0
1.5395395395395395,1.824188632172881,8.952461406908833,1,0,0,49454.72650389078,632.29,693.28,9.31462484205467,9314624.84205467,0,0,0,0,0
1.5885885885885886,2.078738868320107,8.25697730719072,0,0,2,49408.69671588145,634.7,695.27,9.52469813483828,9524698.13483828,0,0,0,0,0
1.6376376376376376,1.2936663570309332,9.253007987877865,0,1,8,49369.560024600076,636.73,689.41,10.21364123795849,10213641.237958489,0,0,0,0,0
1.6866866866866865,2.3966831097518346,8.863003951222845,0,0,6,49327.94748736576,640.35,691.86,9.702882340605127,9702882.340605127,0,0,0,0,0
1.7357357357357357,2.2006573839014476,10.448771771650058,0,0,3,49281.977656952695,648.78,692.72,10.036386429452834,10036386.429452835,0,0,0,0,0
1.7847847847847849,2.3460768285136444,7.884152839071786,0,1,20,49243.48037465528,651.72,687.95,11.066274766424648,11066274.766424648,0,0,0,0,0
1.8338338338338338,2.060703589650252,7.394897963858016,0,1,8,49201.846677211215,655.53,692.18,10.11092396011018,10110923.96011018,0,0,0,0,0
1.8828828828828827,1.4402965490575534,9.36902643775373,0,1,0,49160.50267647889,657.19,685.86,10.842492353188211,10842492.353188211,0,0,0,0,0
1.931931931931932,2.058110798539224,10.87416554721625,0,0,8,49118.87961899172,663.3,687.9,9.642571265344742,9642571.265344743,0,0,0,0,0
1.980980980980981,2.392262838396999,8.421620692533194,0,1,0,49073.39889074757,666.34,685.34,10.59191769446131,10591917.69446131,0,0,0,0,0
2.03003003003003,1.4176599829057672,11.051821676912038,0,0,6,49027.29242596831,669.72,688.26,9.485863820275855,9485863.820275854,0,0,0,0,0
2.079079079079079,1.4598893251950549,10.377538893703774,0,1,1,48976.77095304428,674.53,684.3,10.02165637657961,10021656.37657961,0,0,0,0,0
2.128128128128128,1.9236051086335122,12.034582890504193,0,1,7,48933.30953388243,678.99,684.35,10.620898722688516,10620898.722688515,0,0,0,0,0
2.1771771771771773,1.8558153462627343,8.748915539060146,0,0,2,48882.55071850099,685.6,683.16,10.209108661545544,10209108.661545545,0,0,0,0,0
2.2262262262262262,2.0457994252702987,7.6260144615594685,0,1,12,48835.499334843706,686.9,681.84,10.872802716009518,10872802.716009518,0,0,0,0,0
2.275275275275275,1.8974041054856987,10.716036542379232,1,1,2,48784.928419499054,691.13,682.01,10.676605164073587,10676605.164073586,0,0,0,0,0
2.3243243243243246,2.13903939073067,10.272905434063745,0,1,5,48735.42654612637,695.24,682.75,9.979798723372134,9979798.723372133,0,0,0,0,0
2.373373373373373,2.7076193361193304,10.167581294156411,0,1,2,48687.894183140364,695.08,681.92,11.126021138187031,11126021.138187032,0,0,0,0,0
2.4224224224224224,2.3405604984007278,8.420128301131092,0,0,15,48644.836753496864,699.52,680.95,10.511521820548909,10511521.820548909,0,0,0,0,0
2.4714714714714714,2.0814915206680804,10.97530094034602,0,1,9,48603.33176245311,701.88,679.3,10.02600589481957,10026005.894819569,0,0,0,0,0
2.5205205205205203,1.4579762879336138,9.006296963187994,0,1,1,48562.0794780737,705.82,679.16,10.30407705272973,10304077.05272973,0,0,0,0,0
2.5695695695695697,1.6635444543735174,10.17898076624338,0,0,18,48510.97513126804,709.79,675.92,10.264915631111412,10264915.631111411,0,0,0,0,0
2.618618618618618,2.500210113081798,9.255703742647782,0,0,2,48459.78438438579,712.66,676.91,10.343936921059028,10343936.921059027,0,0,0,0,0
2.6676676676676676,1.798203357909169,10.398236328500172,0,1,6,48411.74916084321,717.92,677.06,10.098783841989695,10098783.841989694,0,0,0,0,0
2.7167167167167166,1.5305007175572598,8.23192247326412,0,1,8,48361.56791505818,721.7,677.27,10.465984789441997,10465984.789441997,0,0,0,0,0
2.7657657657657655,3.170080234219284,10.6076577382525,0,1,0,48310.91146685661,721.55,676.19,10.763931268307736,10763931.268307736,0,0,0,0,0
2.814814814814815,2.8624173663151615,10.831736074444631,0,1,19,48265.7554582036,726.84,672.55,10.503852639957175,10503852.639957175,0,0,0,0,0
2.863863863863864,1.9799587040557345,10.07648353570989,1,1,2,48219.01315238016,730.12,675.0,10.479551324862578,10479551.324862579,0,0,0,0,0
2.9129129129129128,1.4671661169265218,12.218572532399488,0,0,1,48175.10996665824,731.01,673.52,10.128115151604774,10128115.151604773,0,0,0,0,0
2.961961961961962,2.4318334823347723,10.210144569257453,0,1,11,48131.21034134039,735.61,675.27,9.567337246204373,9567337.246204372,0,0,0,0,0
3.011011011011011,1.7828405431222043,11.20937838717446,0,1,7,48092.44155093869,742.04,668.5,9.393648073553702,9393648.073553702,0,0,0,0,0
3.06006006006006,2.518626232461016,10.055509643044793,1,1,0,48048.33496122214,745.14,670.3,9.694790495638168,9694790.495638167,0,0,0,0,0
3.109109109109109,1.7822934366467331,11.09028753873574,0,1,0,48000.99284876671,743.24,671.71,9.901545168270475,9901545.168270476,0,0,0,0,0
3.158158158158158,2.921189940946789,7.785506090206138,0,0,7,47957.04608952427,750.49,668.12,11.393659052256236,11393659.052256236,0,0,0,0,0
3.2072072072072073,1.7653598663186103,9.981257851460256,0,1,0,47907.01855888643,749.61,665.93,11.09368634346796,11093686.34346796,0,0,0,0,0
3.2562562562562563,3.303307844455168,8.360428630220433,0,1,15,47864.27895902894,754.71,665.16,9.776372208512061,9776372.20851206,0,0,0,0,0
3.305305305305305,2.145029216270257,10.13773921499764,0,1,8,47824.23775140037,758.25,667.38,10.521087429987574,10521087.429987574,0,0,0,0,0
3.354354354354354,2.778582860994459,10.482013938158246,0,1,2,47775.03170907553,762.84,661.73,10.151717743437633,10151717.743437633,0,0,0,0,0
3.403403403403403,1.75181115459324,11.077643805411343,0,1,2,47727.68341217809,763.84,663.15,10.368497405935164,10368497.405935165,0,0,0,0,0
3.4524524524524525,1.3402029424054314,10.636024047117964,0,0,4,47686.16884916677,764.97,661.05,9.808284862990499,9808284.862990499,0,0,0,0,0
3.5015015015015014,0.8096529243563959,9.481559002465158,0,0,2,47640.676757210196,767.4,660.17,11.80061651895097,11800616.51895097,0,0,0,0,0
3.5505505505505504,2.7179803055022353,8.901122472451023,0,0,9,47597.001750639174,772.83,661.61,11.531252802498617,11531252.802498616,0,0,0,0,0
3.5995995995995993,2.0735264417527075,6.679626259520832,0,1,20,47546.0771436573,773.91,658.89,9.99107109401884,9991071.094018841,0,0,0,0,0
3.6486486486486487,1.3724413538686742,10.058555771152935,0,1,5,47499.62816042987,777.01,659.08,9.774221082774185,9774221.082774185,0,0,0,0,0
3.6976976976976976,2.7377471962890056,11.558171565197814,1,0,3,47459.23990540384,782.37,655.05,10.860787460263019,10860787.46026302,0,0,0,0,0
3.7467467467467466,2.650629463300994,10.119919021475642,0,0,1,47414.21090129324,783.86,658.1,9.33629620161411,9336296.20161411,0,0,0,0,0
3.7957957957957955,2.7702975186060397,9.852518803451675,1,1,6,47364.316384054175,788.68,655.76,10.804006818285332,10804006.818285333,0,0,0,0,0
3.844844844844845,1.3216440303247978,10.17445437814335,0,0,7,47317.00117900874,785.94,656.7,10.289582708619395,10289582.708619395,0,0,0,0,0
3.893893893893894,2.6963818596224285,9.434384017256841,0,1,7,47267.3780759814,788.99,652.28,9.17605450923852,9176054.50923852,0,0,0,0,0
3.942942942942943,2.237165792041597,10.253135220356958,0,1,0,47225.74768524422,793.16,652.85,10.091635853757094,10091635.853757093,0,0,0,0,0
3.9919919919919917,2.7911115291437842,9.416234057345557,0,0,14,47175.50494165407,798.77,652.37,9.731791646383783,9731791.646383783,0,0,0,0,0
4.041041041041041,2.3201452874516204,8.727752227555973,0,1,2,47127.05418867445,795.84,650.5,10.315511094706986,10315511.094706986,0,0,0,0,0
4.09009009009009,2.123073846763536,9.883771156690509,0,0,8,47078.963852976034,799.76,651.86,10.241059492572974,10241059.492572974,0,0,0,0,0
4.1391391391391394,2.699651112642151,9.856248075331658,0,1,8,47036.03554853423,804.53,643.95,9.23801713173447,9238017.13173447,0,0,0,0,0
4.188188188188188,2.482212393075812,12.620433317171997,1,1,6,46985.802164673456,804.15,646.43,9.96142154375779,9961421.54375779,0,0,0,0,0
4.237237237237236,2.6034815319607008,8.870232207995244,0,0,3,46938.93944307865,808.2,644.06,10.6103503055167,10610350.305516701,0,0,0,0,0
4.286286286286286,1.7697573858962286,9.777982815575998,0,1,5,46889.189610141,812.15,642.7,10.733292434773853,10733292.434773853,0,0,0,0,0
4.335335335335335,1.936649320312981,9.644872747298075,0,0,0,46846.06649548519,810.84,645.41,9.940776553756914,9940776.553756913,0,0,0,0,0
4.384384384384385,1.1080003538288479,9.38045124159459,1,1,8,46805.85019225582,813.14,639.94,10.526848239018179,10526848.23901818,0,0,0,0,0
4.433433433433433,1.7299088891146042,10.728557544959523,1,1,0,46763.113640322845,815.64,641.64,10.390195463474452,10390195.463474452,0,0,0,0,0
4.4824824824824825,2.445216197424834,13.14636143816712,0,1,3,46718.71757163328,814.22,636.56,10.1624123812382,10162412.3812382,0,0,0,0,0
4.531531531531531,2.3246236651927297,9.567058140877363,0,1,0,46673.26657206882,814.9,639.43,10.531209753116407,10531209.753116407,0,0,0,0,0
